source_text_path: test_sample\derived\adjacency\beam_step_adjacency.txt
best_score: 136
best_tie_count: 55

best_candidates:
01. score 136 | eta_sum 160.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_08196, case_08196, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_08196, case_08196, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_08196, case_08196, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
26. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_14344, case_14344, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_14344, case_14344, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_14344, case_14344, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
27. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093
28. score 136 | eta_sum 166.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15376, case_15376, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
29. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_15904, case_15904, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_15904, case_15904, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_15904, case_15904, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
30. score 136 | eta_sum 163.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093
31. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_15880, case_15880, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
32. score 136 | eta_sum 162.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093
33. score 136 | eta_sum 163.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_01009, case_01009, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
34. score 136 | eta_sum 163.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00253, case_00253, case_01021, case_01021, case_04093, case_04093
35. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
36. score 136 | eta_sum 165.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00097, case_00097, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00097, case_00097, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00097, case_00097, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
37. score 136 | eta_sum 162.000000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_12291, case_12291, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_16377, case_16377, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
38. score 136 | eta_sum 157.500000 | step_scores [14, 28, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_14337, case_14337, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_14337, case_14337, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_14337, case_14337, case_15364, case_15364, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00961, case_00961, case_04033, case_04033, case_04081, case_04081, case_04095, case_04095, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_01009, case_01009, case_01021, case_01021, case_04093, case_04093
39. score 136 | eta_sum 153.000000 | step_scores [14, 28, 22, 25, 24, 26, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 24, 26, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 20, 24, 22, 25, 24, 26, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 22, 25, 22, 25, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26] | selected_case_keys case_00001, case_00001, case_00001, case_14337, case_14337, case_15873, case_15873, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00241, case_00241, case_01009, case_01009, case_04081, case_04081, case_08189, case_08189, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_14337, case_14337, case_15873, case_15873, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00241, case_00241, case_01009, case_01009, case_04081, case_04081, case_08189, case_08189, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093, case_00001, case_00001, case_14337, case_14337, case_15873, case_15873, case_16132, case_16132, case_16144, case_16144, case_16192, case_16192, case_00001, case_00001, case_00193, case_00193, case_00241, case_00241, case_01009, case_01009, case_04081, case_04081, case_08189, case_08189, case_00001, case_00001, case_00049, case_00049, case_00241, case_00241, case_00505, case_00505, case_01021, case_01021, case_04093, case_04093
